tweet,sarcastic
I’m done being replaceable to my “friends”,0
Just booked tickets for Santa’s Grotto for the kids. Organisation is key 🙋🏻‍♀️,0
#McflyAllAboutUs got me right in the feels ❤️,0
this just in: phobias CAN be chosen and you CAN get rid of them by only not being scared! 🥰 / s,1
Frankie is so lucky to have some amazing people in his life. Those that haven’t bothered  are missing out!,0
"Walking home from work and it’s dark so I’m a bit jumpy. Notice someone following me on the other side of the road so speed up. The follower also speeds up, legged it all the way home and realised that I’m 26 and literally scared of my own shadow 😭",0
my new glasses prescription is messing with my head so bad. didn't realize how horrible my eyes got in two years and now I'm seeing in HD again,0
The numbers blab out to me!,1
There's a guy busking with just 2 korg synths playing techno at picadilly circus wearing a cosmic bucket hat. Excellent.,0
I’m at the age where i’m excited about casseroles. i’m s c a r e d,0
I don’t feel comfortable being at work with all the COVID shit rn cases at work and people coughing around me. Yet they offer no remote work even tho 75% of what I do can be done from home. 🤨Bullshit I hate this world,0
"Going to M & amp; S food volition be the highlight of my day later, can ’ t wait 👌 🏻 😅",1
2 things I love: 1. Being woken up by construction work an hour before my warning device. 2. Irony.,1
i love jumping on rapid climb meetings where everyone is talking about their kids & amp; single ' m stuffing my face with taco bell,1
My hot water heater is no longer hot watering. The Pilot light won’t light at all. The furnace kicks over so I’m getting gas in the house. I tried to clean the thermocouple with no luck. Do you have a favorite plumber I can call in the morning?,0
Of course the moment I front the system of rules be in utter chaos 🥴,1
the only ppl who should be worried about Biden ’ s tax plan r the ones who get gifts for easter,1
tiktok ' s wide cut gens is tictactoetok,1
Best thing to get complimented on is being tan,0
#didyouknow Mosquitoes are attracted to the colour blue twice as much as to any other colour.,0
Wow great album from Kanye. v Lavatory Cage 4 ’ 43 vibes x,1
yes i have short sake in doing things that applies to me,1
@sonofsama1 @BoqorofCeel U got more than me🥺,0
"Reporting on this ceasefire makes it sound like both sides agreed to stop the violence. But you don't get to call a T.O. when you're getting chased down by a leopard. This ""ceasefire"" is just Israel saying it'll pause its ethnic cleansing for a little while.",0
as much as i love ginny and Georgia i hate that once again a girl only learns to masturbate bc some creep dude said to. I hate cliches,0
The population spike in Chicago in 9 months is about to be ridiculous,0
My tolerance for heat is near zero. Sweating putting washing out 🥵,0
2021 will u think about me ?,0
"According to my road rage, the word of the day is asshat",1
"If you invite me to something with a Google Calendar invite, know that I will always join via the Google Meet link. Don't try to add other links in notes; learn how to use the software and then holla at me",0
"At this time more than most, it is important to celebrate #Pride2020 
No one should ever be afraid to love who they love, or to show it. #Pride",0
get under one's skin stopped by tesco security is the highlight of my daylight,1
"@favourite_uncle @town_chocolate @a_genz_elder @dickimaa @mikeduncan Civ 2 gave us Alpha Centauri, and that’s the pinnacle of the series there",0
alright Iodine ’ m ready for some march madness 🏀 🔥,1
I love days when Rob works short call and is only at the hospital for * checks watch * baker's dozen hours.,1
HOW DO THEY GET THEIR HORSES TO JAPAN,0
"@ MailOnline Another misogynous, homophobic rapper. . how shocking!",1
also why do boys gotta carry around gallon jugs full of water get a cute reusable water bottle and stop being so dramatic,0
"I've compiled a list to debunk the gatekeeping morons saying #StarWars is too ""male focussed"".
Leia Organa, Jyn Erso, Rey, Bastila and Satele Shan, Hera Syndulla, Padme, Iden Versio, Nightsister Merrin, Cere Junda, Asajj Ventress, Sabine Wren, Bo-Katan Kryze, Shaak Ti, (1/)",0
2 x sand eating toddlers for sale. No premature owners. decimetre for details x,1
"@kirstiealley You're swallowing Trump's rhetoric without proof. There is ZERO evidence of anything illegal happening. You're blindly following and gullible for believing.

Proof is always needed. And the burden of proof is on the accuser.

Disappointed to see what you really are.",0
"@MaxTayl83630497 I’ve got 4 weekend tickets available, DM me",0
After like 4 months I am finally over an emotionally manipulative asshole and I think I deserve both a slap in the face for taking that long and also a pat on the back for getting through it🤷🏻‍♀️,0
@isawitfirst With some pastel green flare leggings a Chucky white boot and a hot pink shoulder bag 🧡,0
"I spend the day sitting operating room napping, I ration my food like a psychopath, and I take one walk a clarence shepard day jr.. I am my dog. # Covid_19 # CoronaVirusUpdate",1
@ MatthewStadlen @ sajidjavid Thank you so much for your insightful thoughts - I ’ m sure @ sajidjavid is overjoyed that you “ quite alike him ”,1
Dads always know a bunch of obscure sports facts from the 80's,0
Well that was humiliating for India. No clouds and yet Anderson still delivers. I expect India to come back hard. #Cricket #INDvENG #ENGvsIND #3rdTest #bbccricket,0
"@ benshapiro it ’ s true, every metre my petty cousins put on their masks they choke to death and have to be revived. it ’ s very stressful for us.",1
Best result of the season that! 👏👏👏 #LUFC,0
Broke: doing assignments in order of due date Woke: do assignments in order of priority Wired: spending 20 minutes on each class at a time and just go down the lean,1
"Me: You know, for person with chronic anxiety I think I ' molar concentration dealing with this pandemic quite well. Also me: Wow, I forgot how good a freshly shaved undercut feels!",1
my computer does this fun thing now where it didder in a way that exactly replicates what happens to my vision when i forget my meds so that ’ s exciting!,1
"Halloween is coming very soon which means parties like crazy. No matter who you are, DO NOT drink anything if you don’t know exactly what it is or it has been unopened. People do not have your best interest in mind, so everyone please be safe and aware!! 🧡💛",0
Hahahah @ LibertyU is shutting down the entire campus for quarantine! ! Couldn ’ t happen to a nicer group of Covid deniers! # CovidIsNotOver # karmaisabitch # Covid_19,1
My best friend rly is my soulmate,0
@mikk2k2 @ArgoBlockchain All/any updates are fully appreciated Mike. Many thanks,0
"I suppose though, we did sign unitary for the future so, you know, not all gloom and doom. .. we might be good in 6 years time.",1
i love ingesting toxicant and then wondering why my tummy embody rumbling the next morning,1
In sunny spain at the consequence! !! Hows it all in england?,1
Cast list posted for the fall drama club play! Super excited to work with this talented cast and crew!🎭,0
"@BuzzPatterson I think in part we're misreading some of these antics.  He's a supremely narcissistic Pol, and as such he feels he can do just about anything, and act just about any way he likes.  He's tone deaf, and it's not a new habit!",0
not to alarm anyone only i just saw spider - man by uta,1
"Don’t let anyone ruin your day, it’s YOUR day. Ruin it yourself",0
"Hey Siri, how do Iodin stop simping?",1
Thankyou subway! @SubwayUK #TunaForTuna 🧡 https://t.co/ilyOiXHJIs,0
He has made everything beautiful in its time,0
"youve heard of coffee enemas 
now get ready for coffee bidets",0
Why do we apologize when we get emotional as if no other humans ever get emotional too? Why have we learned to say sorry for a very normal and innate thing!?,0
Nothing can ruin a summer like hayfever,0
